2026-06-25 02:08:47 | INFO     | [arbitrator.exchanges.ccxt_base:_ensure_open:938] - Exchange client opened | exchange=bingx
2026-06-25 02:08:50 | DEBUG    | [arbitrator.exchanges.ccxt_base:_ensure_markets_loaded:955] - Markets loaded | exchange=gate count=5987
2026-06-25 02:08:51 | INFO     | [arbitrator.exchanges.ccxt_base:fetch_open_positions:429] - Open positions fetched | exchange=mexc count=0
2026-06-25 02:08:51 | INFO     | [arbitrator.exchanges.ccxt_base:fetch_open_positions:429] - Open positions fetched | exchange=gate count=0
2026-06-25 02:08:51 | DEBUG    | [arbitrator.exchanges.ccxt_base:close:813] - Exchange closed | exchange=mexc
2026-06-25 02:08:51 | DEBUG    | [arbitrator.exchanges.ccxt_base:close:813] - Exchange closed | exchange=gate
2026-06-25 02:08:56 | DEBUG    | [arbitrator.exchanges.ccxt_base:_ensure_markets_loaded:955] - Markets loaded | exchange=gate count=5987
2026-06-25 02:08:56 | INFO     | [arbitrator.exchanges.ccxt_base:fetch_open_positions:429] - Open positions fetched | exchange=gate count=0
2026-06-25 02:08:57 | DEBUG    | [arbitrator.exchanges.ccxt_base:close:813] - Exchange closed | exchange=gate
2026-06-25 02:08:57 | DEBUG    | [arbitrator.exchanges.ccxt_base:_ensure_markets_loaded:955] - Markets loaded | exchange=bitget count=1913
2026-06-25 02:08:57 | INFO     | [arbitrator.exchanges.ccxt_base:watch_tickers:160] - Streaming tickers | exchange=bitget symbols=596 mode=bulk chunks=12
2026-06-25 02:08:57 | DEBUG    | [arbitrator.exchanges.ccxt_base:_stream_bulk:826] - Bulk stream chunks | exchange=bitget chunks=12 chunk_size=50
2026-06-25 02:08:58 | DEBUG    | [arbitrator.exchanges.ccxt_base:_ensure_markets_loaded:955] - Markets loaded | exchange=bingx count=3026
2026-06-25 02:08:58 | INFO     | [arbitrator.exchanges.ccxt_base:watch_tickers:160] - Streaming tickers | exchange=bingx symbols=473 mode=fanout chunks=-
2026-06-25 02:08:59 | DEBUG    | [arbitrator.exchanges.ccxt_base:_ensure_markets_loaded:955] - Markets loaded | exchange=mexc count=3238
2026-06-25 02:08:59 | DEBUG    | [arbitrator.exchanges.mexc:watch_tickers:52] - watch_tickers skipped non-api contracts | exchange=mexc skipped=32
2026-06-25 02:08:59 | INFO     | [arbitrator.exchanges.ccxt_base:watch_tickers:160] - Streaming tickers | exchange=mexc symbols=550 mode=bulk chunks=11
2026-06-25 02:08:59 | DEBUG    | [arbitrator.exchanges.ccxt_base:_stream_bulk:826] - Bulk stream chunks | exchange=mexc chunks=11 chunk_size=50
2026-06-25 02:09:15 | INFO     | [arbitrator.application.screener_stream_worker:_discovery_phase:177] - Volume discovery timed out | eligible=571 pending=156
2026-06-25 02:09:16 | DEBUG    | [arbitrator.application.multi_exchange_watcher:_watch:86] - Watcher cancelled | exchange=mexc
2026-06-25 02:09:16 | DEBUG    | [arbitrator.application.multi_exchange_watcher:_watch:86] - Watcher cancelled | exchange=bitget
2026-06-25 02:09:16 | DEBUG    | [arbitrator.application.multi_exchange_watcher:_watch:86] - Watcher cancelled | exchange=gate
2026-06-25 02:09:16 | DEBUG    | [arbitrator.application.multi_exchange_watcher:_watch:86] - Watcher cancelled | exchange=bingx
2026-06-25 02:09:18 | DEBUG    | [arbitrator.exchanges.ccxt_base:close:813] - Exchange closed | exchange=mexc
2026-06-25 02:09:18 | DEBUG    | [arbitrator.exchanges.ccxt_base:close:813] - Exchange closed | exchange=bitget
2026-06-25 02:09:18 | DEBUG    | [arbitrator.exchanges.ccxt_base:close:813] - Exchange closed | exchange=gate
2026-06-25 02:09:19 | DEBUG    | [arbitrator.exchanges.ccxt_base:close:813] - Exchange closed | exchange=bingx
2026-06-25 02:09:19 | INFO     | [arbitrator.application.screener_stream_worker:_async_main:124] - Volume gate applied | threshold_usdt=50000.0 eligible=571 rejected=0
